DateTime;Resolution code;Total Load
2019-01-31T23:45:00+01:00;PT15M;11292.3
2019-01-31T23:30:00+01:00;PT15M;11382.79
2019-01-31T23:15:00+01:00;PT15M;11520.47
2019-01-31T23:00:00+01:00;PT15M;11633.02
2019-01-31T22:45:00+01:00;PT15M;11546.67
2019-01-31T22:30:00+01:00;PT15M;11704.41
2019-01-31T22:15:00+01:00;PT15M;11650.85
2019-01-31T22:00:00+01:00;PT15M;11537.25
2019-01-31T21:45:00+01:00;PT15M;11360.43
2019-01-31T21:30:00+01:00;PT15M;11428.65
2019-01-31T21:15:00+01:00;PT15M;11650.96
2019-01-31T21:00:00+01:00;PT15M;11742.72
2019-01-31T20:45:00+01:00;PT15M;11998.9
2019-01-31T20:30:00+01:00;PT15M;12210.23
2019-01-31T20:15:00+01:00;PT15M;12312.55
2019-01-31T20:00:00+01:00;PT15M;12461.51
2019-01-31T19:45:00+01:00;PT15M;12586.57
2019-01-31T19:30:00+01:00;PT15M;12640.85
2019-01-31T19:15:00+01:00;PT15M;12914.44
2019-01-31T19:00:00+01:00;PT15M;13114.24
2019-01-31T18:45:00+01:00;PT15M;13115.39
2019-01-31T18:30:00+01:00;PT15M;13124.82
2019-01-31T18:15:00+01:00;PT15M;13270.24
2019-01-31T18:00:00+01:00;PT15M;13135.37
2019-01-31T17:45:00+01:00;PT15M;13150.0
2019-01-31T17:30:00+01:00;PT15M;12811.91
2019-01-31T17:15:00+01:00;PT15M;12504.31
2019-01-31T17:00:00+01:00;PT15M;12449.96
2019-01-31T16:45:00+01:00;PT15M;12424.58
2019-01-31T16:30:00+01:00;PT15M;12452.14
2019-01-31T16:15:00+01:00;PT15M;12434.73
2019-01-31T16:00:00+01:00;PT15M;12459.68
2019-01-31T15:45:00+01:00;PT15M;12485.59
2019-01-31T15:30:00+01:00;PT15M;12468.83
2019-01-31T15:15:00+01:00;PT15M;12512.4
2019-01-31T15:00:00+01:00;PT15M;12567.04
2019-01-31T14:45:00+01:00;PT15M;12588.26
2019-01-31T14:30:00+01:00;PT15M;12599.51
2019-01-31T14:15:00+01:00;PT15M;12702.35
2019-01-31T14:00:00+01:00;PT15M;12740.14
2019-01-31T13:45:00+01:00;PT15M;12913.15
2019-01-31T13:30:00+01:00;PT15M;12909.35
2019-01-31T13:15:00+01:00;PT15M;12979.31
2019-01-31T13:00:00+01:00;PT15M;13025.26
2019-01-31T12:45:00+01:00;PT15M;12950.26
2019-01-31T12:30:00+01:00;PT15M;12950.87
2019-01-31T12:15:00+01:00;PT15M;12913.71
2019-01-31T12:00:00+01:00;PT15M;13052.16
2019-01-31T11:45:00+01:00;PT15M;13194.88
2019-01-31T11:30:00+01:00;PT15M;13270.04
2019-01-31T11:15:00+01:00;PT15M;13310.42
2019-01-31T11:00:00+01:00;PT15M;13246.63
2019-01-31T10:45:00+01:00;PT15M;13218.49
2019-01-31T10:30:00+01:00;PT15M;13172.86
2019-01-31T10:15:00+01:00;PT15M;13137.44
2019-01-31T10:00:00+01:00;PT15M;13156.32
2019-01-31T09:45:00+01:00;PT15M;13263.64
2019-01-31T09:30:00+01:00;PT15M;13274.09
2019-01-31T09:15:00+01:00;PT15M;13272.92
2019-01-31T09:00:00+01:00;PT15M;13166.89
2019-01-31T08:45:00+01:00;PT15M;13069.59
2019-01-31T08:30:00+01:00;PT15M;12927.27
2019-01-31T08:15:00+01:00;PT15M;12779.0
2019-01-31T08:00:00+01:00;PT15M;12935.84
2019-01-31T07:45:00+01:00;PT15M;12895.66
2019-01-31T07:30:00+01:00;PT15M;12905.89
2019-01-31T07:15:00+01:00;PT15M;12658.15
2019-01-31T07:00:00+01:00;PT15M;12434.86
2019-01-31T06:45:00+01:00;PT15M;12287.5
2019-01-31T06:30:00+01:00;PT15M;11950.83
2019-01-31T06:15:00+01:00;PT15M;11681.13
2019-01-31T06:00:00+01:00;PT15M;11335.43
2019-01-31T05:45:00+01:00;PT15M;10960.43
2019-01-31T05:30:00+01:00;PT15M;10766.36
2019-01-31T05:15:00+01:00;PT15M;10558.4
2019-01-31T05:00:00+01:00;PT15M;10499.36
2019-01-31T04:45:00+01:00;PT15M;10451.25
2019-01-31T04:30:00+01:00;PT15M;10315.95
2019-01-31T04:15:00+01:00;PT15M;10178.78
2019-01-31T04:00:00+01:00;PT15M;10302.75
2019-01-31T03:45:00+01:00;PT15M;10312.96
2019-01-31T03:30:00+01:00;PT15M;10250.94
2019-01-31T03:15:00+01:00;PT15M;10263.43
2019-01-31T03:00:00+01:00;PT15M;10335.74
2019-01-31T02:45:00+01:00;PT15M;10331.41
2019-01-31T02:30:00+01:00;PT15M;10363.18
2019-01-31T02:15:00+01:00;PT15M;10362.19
2019-01-31T02:00:00+01:00;PT15M;10481.32
2019-01-31T01:45:00+01:00;PT15M;10521.58
2019-01-31T01:30:00+01:00;PT15M;10552.47
2019-01-31T01:15:00+01:00;PT15M;10578.41
2019-01-31T01:00:00+01:00;PT15M;10818.22
2019-01-31T00:45:00+01:00;PT15M;10888.36
2019-01-31T00:30:00+01:00;PT15M;10963.77
2019-01-31T00:15:00+01:00;PT15M;11050.69
2019-01-31T00:00:00+01:00;PT15M;11190.14
2019-01-30T23:45:00+01:00;PT15M;11309.16
2019-01-30T23:30:00+01:00;PT15M;11497.63
2019-01-30T23:15:00+01:00;PT15M;11651.97
2019-01-30T23:00:00+01:00;PT15M;11758.47
2019-01-30T22:45:00+01:00;PT15M;11648.75
2019-01-30T22:30:00+01:00;PT15M;11691.08
2019-01-30T22:15:00+01:00;PT15M;11656.78
2019-01-30T22:00:00+01:00;PT15M;11431.99
2019-01-30T21:45:00+01:00;PT15M;11280.78
2019-01-30T21:30:00+01:00;PT15M;11324.3
2019-01-30T21:15:00+01:00;PT15M;11502.81
2019-01-30T21:00:00+01:00;PT15M;11597.96
2019-01-30T20:45:00+01:00;PT15M;11746.39
2019-01-30T20:30:00+01:00;PT15M;11836.43
2019-01-30T20:15:00+01:00;PT15M;12001.02
2019-01-30T20:00:00+01:00;PT15M;12137.44
2019-01-30T19:45:00+01:00;PT15M;12369.73
2019-01-30T19:30:00+01:00;PT15M;12526.11
2019-01-30T19:15:00+01:00;PT15M;12640.09
2019-01-30T19:00:00+01:00;PT15M;12788.34
2019-01-30T18:45:00+01:00;PT15M;12913.26
2019-01-30T18:30:00+01:00;PT15M;13060.18
2019-01-30T18:15:00+01:00;PT15M;13120.92
2019-01-30T18:00:00+01:00;PT15M;13151.39
2019-01-30T17:45:00+01:00;PT15M;13072.97
2019-01-30T17:30:00+01:00;PT15M;12791.91
2019-01-30T17:15:00+01:00;PT15M;12596.99
2019-01-30T17:00:00+01:00;PT15M;12427.52
2019-01-30T16:45:00+01:00;PT15M;12345.23
2019-01-30T16:30:00+01:00;PT15M;12239.34
2019-01-30T16:15:00+01:00;PT15M;12248.66
2019-01-30T16:00:00+01:00;PT15M;12315.04
2019-01-30T15:45:00+01:00;PT15M;12330.0
2019-01-30T15:30:00+01:00;PT15M;12434.73
2019-01-30T15:15:00+01:00;PT15M;12453.71
2019-01-30T15:00:00+01:00;PT15M;12403.43
2019-01-30T14:45:00+01:00;PT15M;12407.55
2019-01-30T14:30:00+01:00;PT15M;12508.68
2019-01-30T14:15:00+01:00;PT15M;12545.3
2019-01-30T14:00:00+01:00;PT15M;12649.41
2019-01-30T13:45:00+01:00;PT15M;12720.06
2019-01-30T13:30:00+01:00;PT15M;12804.49
2019-01-30T13:15:00+01:00;PT15M;12828.22
2019-01-30T13:00:00+01:00;PT15M;12871.84
2019-01-30T12:45:00+01:00;PT15M;12844.89
2019-01-30T12:30:00+01:00;PT15M;12821.92
2019-01-30T12:15:00+01:00;PT15M;12813.23
2019-01-30T12:00:00+01:00;PT15M;12933.46
2019-01-30T11:45:00+01:00;PT15M;13133.22
2019-01-30T11:30:00+01:00;PT15M;13119.89
2019-01-30T11:15:00+01:00;PT15M;13096.82
2019-01-30T11:00:00+01:00;PT15M;13025.42
2019-01-30T10:45:00+01:00;PT15M;13010.26
2019-01-30T10:30:00+01:00;PT15M;13076.53
2019-01-30T10:15:00+01:00;PT15M;13075.69
2019-01-30T10:00:00+01:00;PT15M;13023.22
2019-01-30T09:45:00+01:00;PT15M;12925.6
2019-01-30T09:30:00+01:00;PT15M;12776.64
2019-01-30T09:15:00+01:00;PT15M;12727.51
2019-01-30T09:00:00+01:00;PT15M;12677.14
2019-01-30T08:45:00+01:00;PT15M;12649.86
2019-01-30T08:30:00+01:00;PT15M;12491.79
2019-01-30T08:15:00+01:00;PT15M;12507.26
2019-01-30T08:00:00+01:00;PT15M;12575.44
2019-01-30T07:45:00+01:00;PT15M;12574.2
2019-01-30T07:30:00+01:00;PT15M;12490.71
2019-01-30T07:15:00+01:00;PT15M;12283.17
2019-01-30T07:00:00+01:00;PT15M;12005.53
2019-01-30T06:45:00+01:00;PT15M;11837.59
2019-01-30T06:30:00+01:00;PT15M;11588.21
2019-01-30T06:15:00+01:00;PT15M;11267.76
2019-01-30T06:00:00+01:00;PT15M;10954.61
2019-01-30T05:45:00+01:00;PT15M;10618.16
2019-01-30T05:30:00+01:00;PT15M;10465.66
2019-01-30T05:15:00+01:00;PT15M;10302.54
2019-01-30T05:00:00+01:00;PT15M;10127.05
2019-01-30T04:45:00+01:00;PT15M;10078.85
2019-01-30T04:30:00+01:00;PT15M;10073.12
2019-01-30T04:15:00+01:00;PT15M;10043.34
2019-01-30T04:00:00+01:00;PT15M;9923.87
2019-01-30T03:45:00+01:00;PT15M;9879.23
2019-01-30T03:30:00+01:00;PT15M;9915.53
2019-01-30T03:15:00+01:00;PT15M;9978.14
2019-01-30T03:00:00+01:00;PT15M;10010.68
2019-01-30T02:45:00+01:00;PT15M;10080.31
2019-01-30T02:30:00+01:00;PT15M;10121.83
2019-01-30T02:15:00+01:00;PT15M;10185.67
2019-01-30T02:00:00+01:00;PT15M;10289.13
2019-01-30T01:45:00+01:00;PT15M;10315.27
2019-01-30T01:30:00+01:00;PT15M;10429.89
2019-01-30T01:15:00+01:00;PT15M;10527.29
2019-01-30T01:00:00+01:00;PT15M;10651.11
2019-01-30T00:45:00+01:00;PT15M;10666.66
2019-01-30T00:30:00+01:00;PT15M;10763.47
2019-01-30T00:15:00+01:00;PT15M;10835.73
2019-01-30T00:00:00+01:00;PT15M;10970.57
2019-01-29T23:45:00+01:00;PT15M;11120.2
2019-01-29T23:30:00+01:00;PT15M;11259.18
2019-01-29T23:15:00+01:00;PT15M;11413.46
2019-01-29T23:00:00+01:00;PT15M;11520.8
2019-01-29T22:45:00+01:00;PT15M;11407.25
2019-01-29T22:30:00+01:00;PT15M;11499.21
2019-01-29T22:15:00+01:00;PT15M;11414.57
2019-01-29T22:00:00+01:00;PT15M;11233.01
2019-01-29T21:45:00+01:00;PT15M;11054.71
2019-01-29T21:30:00+01:00;PT15M;11289.05
2019-01-29T21:15:00+01:00;PT15M;11414.39
2019-01-29T21:00:00+01:00;PT15M;11569.1
2019-01-29T20:45:00+01:00;PT15M;11788.45
2019-01-29T20:30:00+01:00;PT15M;11873.56
2019-01-29T20:15:00+01:00;PT15M;11940.33
2019-01-29T20:00:00+01:00;PT15M;12049.39
2019-01-29T19:45:00+01:00;PT15M;12256.36
2019-01-29T19:30:00+01:00;PT15M;12444.04
2019-01-29T19:15:00+01:00;PT15M;12427.29
2019-01-29T19:00:00+01:00;PT15M;12536.63
2019-01-29T18:45:00+01:00;PT15M;12665.16
2019-01-29T18:30:00+01:00;PT15M;12662.3
2019-01-29T18:15:00+01:00;PT15M;12731.42
2019-01-29T18:00:00+01:00;PT15M;12814.28
2019-01-29T17:45:00+01:00;PT15M;12855.87
2019-01-29T17:30:00+01:00;PT15M;12627.39
2019-01-29T17:15:00+01:00;PT15M;12233.08
2019-01-29T17:00:00+01:00;PT15M;12105.75
2019-01-29T16:45:00+01:00;PT15M;11977.92
2019-01-29T16:30:00+01:00;PT15M;11833.07
2019-01-29T16:15:00+01:00;PT15M;11779.05
2019-01-29T16:00:00+01:00;PT15M;11761.14
2019-01-29T15:45:00+01:00;PT15M;11770.4
2019-01-29T15:30:00+01:00;PT15M;11812.73
2019-01-29T15:15:00+01:00;PT15M;11812.54
2019-01-29T15:00:00+01:00;PT15M;11801.04
2019-01-29T14:45:00+01:00;PT15M;11801.01
2019-01-29T14:30:00+01:00;PT15M;11853.14
2019-01-29T14:15:00+01:00;PT15M;11867.4
2019-01-29T14:00:00+01:00;PT15M;11844.42
2019-01-29T13:45:00+01:00;PT15M;11893.08
2019-01-29T13:30:00+01:00;PT15M;11936.33
2019-01-29T13:15:00+01:00;PT15M;11930.32
2019-01-29T13:00:00+01:00;PT15M;11910.3
2019-01-29T12:45:00+01:00;PT15M;11856.3
2019-01-29T12:30:00+01:00;PT15M;11847.05
2019-01-29T12:15:00+01:00;PT15M;11827.72
2019-01-29T12:00:00+01:00;PT15M;11953.85
2019-01-29T11:45:00+01:00;PT15M;12074.52
2019-01-29T11:30:00+01:00;PT15M;12130.44
2019-01-29T11:15:00+01:00;PT15M;12174.3
2019-01-29T11:00:00+01:00;PT15M;12164.83
2019-01-29T10:45:00+01:00;PT15M;12175.47
2019-01-29T10:30:00+01:00;PT15M;12284.22
2019-01-29T10:15:00+01:00;PT15M;12321.03
2019-01-29T10:00:00+01:00;PT15M;12355.55
2019-01-29T09:45:00+01:00;PT15M;12321.55
2019-01-29T09:30:00+01:00;PT15M;12378.71
2019-01-29T09:15:00+01:00;PT15M;12379.44
2019-01-29T09:00:00+01:00;PT15M;12449.7
2019-01-29T08:45:00+01:00;PT15M;12539.06
2019-01-29T08:30:00+01:00;PT15M;12458.61
2019-01-29T08:15:00+01:00;PT15M;12457.0
2019-01-29T08:00:00+01:00;PT15M;12599.38
2019-01-29T07:45:00+01:00;PT15M;12532.5
2019-01-29T07:30:00+01:00;PT15M;12500.94
2019-01-29T07:15:00+01:00;PT15M;12250.64
2019-01-29T07:00:00+01:00;PT15M;11978.23
2019-01-29T06:45:00+01:00;PT15M;11745.66
2019-01-29T06:30:00+01:00;PT15M;11481.5
2019-01-29T06:15:00+01:00;PT15M;11227.2
2019-01-29T06:00:00+01:00;PT15M;10872.92
2019-01-29T05:45:00+01:00;PT15M;10517.56
2019-01-29T05:30:00+01:00;PT15M;10298.16
2019-01-29T05:15:00+01:00;PT15M;10143.12
2019-01-29T05:00:00+01:00;PT15M;10033.74
2019-01-29T04:45:00+01:00;PT15M;9969.5
2019-01-29T04:30:00+01:00;PT15M;9855.85
2019-01-29T04:15:00+01:00;PT15M;9791.86
2019-01-29T04:00:00+01:00;PT15M;9871.74
2019-01-29T03:45:00+01:00;PT15M;9902.43
2019-01-29T03:30:00+01:00;PT15M;9904.15
2019-01-29T03:15:00+01:00;PT15M;9938.51
2019-01-29T03:00:00+01:00;PT15M;9978.64
2019-01-29T02:45:00+01:00;PT15M;9998.87
2019-01-29T02:30:00+01:00;PT15M;10071.51
2019-01-29T02:15:00+01:00;PT15M;10044.04
2019-01-29T02:00:00+01:00;PT15M;10163.14
2019-01-29T01:45:00+01:00;PT15M;10238.13
2019-01-29T01:30:00+01:00;PT15M;10337.73
2019-01-29T01:15:00+01:00;PT15M;10488.76
2019-01-29T01:00:00+01:00;PT15M;10631.98
2019-01-29T00:45:00+01:00;PT15M;10670.51
2019-01-29T00:30:00+01:00;PT15M;10718.6
2019-01-29T00:15:00+01:00;PT15M;10799.12
2019-01-29T00:00:00+01:00;PT15M;10908.29
2019-01-28T23:45:00+01:00;PT15M;11047.01
2019-01-28T23:30:00+01:00;PT15M;11193.55
2019-01-28T23:15:00+01:00;PT15M;11264.27
2019-01-28T23:00:00+01:00;PT15M;11401.55
2019-01-28T22:45:00+01:00;PT15M;11320.56
2019-01-28T22:30:00+01:00;PT15M;11380.26
2019-01-28T22:15:00+01:00;PT15M;11306.84
2019-01-28T22:00:00+01:00;PT15M;11091.25
2019-01-28T21:45:00+01:00;PT15M;10941.22
2019-01-28T21:30:00+01:00;PT15M;11130.02
2019-01-28T21:15:00+01:00;PT15M;11251.19
2019-01-28T21:00:00+01:00;PT15M;11335.99
2019-01-28T20:45:00+01:00;PT15M;11675.39
2019-01-28T20:30:00+01:00;PT15M;11791.03
2019-01-28T20:15:00+01:00;PT15M;11832.92
2019-01-28T20:00:00+01:00;PT15M;12126.83
2019-01-28T19:45:00+01:00;PT15M;12084.13
2019-01-28T19:30:00+01:00;PT15M;12388.78
2019-01-28T19:15:00+01:00;PT15M;12469.33
2019-01-28T19:00:00+01:00;PT15M;12671.87
2019-01-28T18:45:00+01:00;PT15M;12719.89
2019-01-28T18:30:00+01:00;PT15M;12684.41
2019-01-28T18:15:00+01:00;PT15M;12875.22
2019-01-28T18:00:00+01:00;PT15M;12836.06
2019-01-28T17:45:00+01:00;PT15M;12738.33
2019-01-28T17:30:00+01:00;PT15M;12520.96
2019-01-28T17:15:00+01:00;PT15M;12222.87
2019-01-28T17:00:00+01:00;PT15M;12072.75
2019-01-28T16:45:00+01:00;PT15M;12228.98
2019-01-28T16:30:00+01:00;PT15M;12026.06
2019-01-28T16:15:00+01:00;PT15M;11843.92
2019-01-28T16:00:00+01:00;PT15M;11964.91
2019-01-28T15:45:00+01:00;PT15M;11933.16
2019-01-28T15:30:00+01:00;PT15M;11782.21
2019-01-28T15:15:00+01:00;PT15M;12038.98
2019-01-28T15:00:00+01:00;PT15M;11960.57
2019-01-28T14:45:00+01:00;PT15M;11840.03
2019-01-28T14:30:00+01:00;PT15M;11995.5
2019-01-28T14:15:00+01:00;PT15M;11940.12
2019-01-28T14:00:00+01:00;PT15M;11849.11
2019-01-28T13:45:00+01:00;PT15M;11827.9
2019-01-28T13:30:00+01:00;PT15M;11825.07
2019-01-28T13:15:00+01:00;PT15M;11992.64
2019-01-28T13:00:00+01:00;PT15M;12017.25
2019-01-28T12:45:00+01:00;PT15M;11980.67
2019-01-28T12:30:00+01:00;PT15M;11808.88
2019-01-28T12:15:00+01:00;PT15M;11796.81
2019-01-28T12:00:00+01:00;PT15M;12070.0
2019-01-28T11:45:00+01:00;PT15M;12204.63
2019-01-28T11:30:00+01:00;PT15M;12167.71
2019-01-28T11:15:00+01:00;PT15M;12162.43
2019-01-28T11:00:00+01:00;PT15M;12054.68
2019-01-28T10:45:00+01:00;PT15M;12262.71
2019-01-28T10:30:00+01:00;PT15M;12259.63
2019-01-28T10:15:00+01:00;PT15M;12237.55
2019-01-28T10:00:00+01:00;PT15M;12264.81
2019-01-28T09:45:00+01:00;PT15M;12225.0
2019-01-28T09:30:00+01:00;PT15M;12269.19
2019-01-28T09:15:00+01:00;PT15M;12135.58
2019-01-28T09:00:00+01:00;PT15M;12033.67
2019-01-28T08:45:00+01:00;PT15M;12002.22
2019-01-28T08:30:00+01:00;PT15M;11886.18
2019-01-28T08:15:00+01:00;PT15M;11833.55
2019-01-28T08:00:00+01:00;PT15M;11920.31
2019-01-28T07:45:00+01:00;PT15M;11835.45
2019-01-28T07:30:00+01:00;PT15M;11716.59
2019-01-28T07:15:00+01:00;PT15M;11418.78
2019-01-28T07:00:00+01:00;PT15M;11168.73
2019-01-28T06:45:00+01:00;PT15M;11067.77
2019-01-28T06:30:00+01:00;PT15M;10772.02
2019-01-28T06:15:00+01:00;PT15M;10374.84
2019-01-28T06:00:00+01:00;PT15M;10073.35
2019-01-28T05:45:00+01:00;PT15M;9638.95
2019-01-28T05:30:00+01:00;PT15M;9356.63
2019-01-28T05:15:00+01:00;PT15M;9124.92
2019-01-28T05:00:00+01:00;PT15M;9059.37
2019-01-28T04:45:00+01:00;PT15M;8792.91
2019-01-28T04:30:00+01:00;PT15M;8637.13
2019-01-28T04:15:00+01:00;PT15M;8668.38
2019-01-28T04:00:00+01:00;PT15M;8677.47
2019-01-28T03:45:00+01:00;PT15M;8732.18
2019-01-28T03:30:00+01:00;PT15M;8666.28
2019-01-28T03:15:00+01:00;PT15M;8654.47
2019-01-28T03:00:00+01:00;PT15M;8826.38
2019-01-28T02:45:00+01:00;PT15M;8805.65
2019-01-28T02:30:00+01:00;PT15M;8754.0
2019-01-28T02:15:00+01:00;PT15M;8885.29
2019-01-28T02:00:00+01:00;PT15M;8920.52
2019-01-28T01:45:00+01:00;PT15M;8982.5
2019-01-28T01:30:00+01:00;PT15M;8991.4
2019-01-28T01:15:00+01:00;PT15M;9258.45
2019-01-28T01:00:00+01:00;PT15M;9299.82
2019-01-28T00:45:00+01:00;PT15M;9316.11
2019-01-28T00:30:00+01:00;PT15M;9393.62
2019-01-28T00:15:00+01:00;PT15M;9500.69
2019-01-28T00:00:00+01:00;PT15M;9559.86
2019-01-27T23:45:00+01:00;PT15M;9664.74
2019-01-27T23:30:00+01:00;PT15M;9768.89
2019-01-27T23:15:00+01:00;PT15M;9892.72
2019-01-27T23:00:00+01:00;PT15M;9945.68
2019-01-27T22:45:00+01:00;PT15M;9880.17
2019-01-27T22:30:00+01:00;PT15M;9988.46
2019-01-27T22:15:00+01:00;PT15M;9951.7
2019-01-27T22:00:00+01:00;PT15M;9844.78
2019-01-27T21:45:00+01:00;PT15M;9797.4
2019-01-27T21:30:00+01:00;PT15M;9870.36
2019-01-27T21:15:00+01:00;PT15M;9906.01
2019-01-27T21:00:00+01:00;PT15M;10084.69
2019-01-27T20:45:00+01:00;PT15M;10296.24
2019-01-27T20:30:00+01:00;PT15M;10415.36
2019-01-27T20:15:00+01:00;PT15M;10486.88
2019-01-27T20:00:00+01:00;PT15M;10640.9
2019-01-27T19:45:00+01:00;PT15M;10705.46
2019-01-27T19:30:00+01:00;PT15M;10768.22
2019-01-27T19:15:00+01:00;PT15M;10843.79
2019-01-27T19:00:00+01:00;PT15M;10915.7
2019-01-27T18:45:00+01:00;PT15M;11070.3
2019-01-27T18:30:00+01:00;PT15M;11112.32
2019-01-27T18:15:00+01:00;PT15M;11126.28
2019-01-27T18:00:00+01:00;PT15M;11016.94
2019-01-27T17:45:00+01:00;PT15M;11008.37
2019-01-27T17:30:00+01:00;PT15M;10773.17
2019-01-27T17:15:00+01:00;PT15M;10326.39
2019-01-27T17:00:00+01:00;PT15M;10237.24
2019-01-27T16:45:00+01:00;PT15M;10089.01
2019-01-27T16:30:00+01:00;PT15M;10022.08
2019-01-27T16:15:00+01:00;PT15M;10034.55
2019-01-27T16:00:00+01:00;PT15M;10129.5
2019-01-27T15:45:00+01:00;PT15M;10096.93
2019-01-27T15:30:00+01:00;PT15M;10072.48
2019-01-27T15:15:00+01:00;PT15M;10047.5
2019-01-27T15:00:00+01:00;PT15M;10188.88
2019-01-27T14:45:00+01:00;PT15M;10185.92
2019-01-27T14:30:00+01:00;PT15M;10243.78
2019-01-27T14:15:00+01:00;PT15M;10282.31
2019-01-27T14:00:00+01:00;PT15M;10363.14
2019-01-27T13:45:00+01:00;PT15M;10387.55
2019-01-27T13:30:00+01:00;PT15M;10415.15
2019-01-27T13:15:00+01:00;PT15M;10375.52
2019-01-27T13:00:00+01:00;PT15M;10568.05
2019-01-27T12:45:00+01:00;PT15M;10641.46
2019-01-27T12:30:00+01:00;PT15M;10685.83
2019-01-27T12:15:00+01:00;PT15M;10652.81
2019-01-27T12:00:00+01:00;PT15M;10765.51
2019-01-27T11:45:00+01:00;PT15M;10764.26
2019-01-27T11:30:00+01:00;PT15M;10824.6
2019-01-27T11:15:00+01:00;PT15M;10571.64
2019-01-27T11:00:00+01:00;PT15M;10527.69
2019-01-27T10:45:00+01:00;PT15M;10446.86
2019-01-27T10:30:00+01:00;PT15M;10360.6
2019-01-27T10:15:00+01:00;PT15M;10310.61
2019-01-27T10:00:00+01:00;PT15M;10034.29
2019-01-27T09:45:00+01:00;PT15M;9771.43
2019-01-27T09:30:00+01:00;PT15M;9702.44
2019-01-27T09:15:00+01:00;PT15M;9620.7
2019-01-27T09:00:00+01:00;PT15M;9569.3
2019-01-27T08:45:00+01:00;PT15M;9301.04
2019-01-27T08:30:00+01:00;PT15M;9030.65
2019-01-27T08:15:00+01:00;PT15M;8857.85
2019-01-27T08:00:00+01:00;PT15M;8984.28
2019-01-27T07:45:00+01:00;PT15M;8784.53
2019-01-27T07:30:00+01:00;PT15M;8758.16
2019-01-27T07:15:00+01:00;PT15M;8605.45
2019-01-27T07:00:00+01:00;PT15M;8643.32
2019-01-27T06:45:00+01:00;PT15M;8771.24
2019-01-27T06:30:00+01:00;PT15M;8647.3
2019-01-27T06:15:00+01:00;PT15M;8534.09
2019-01-27T06:00:00+01:00;PT15M;8584.76
2019-01-27T05:45:00+01:00;PT15M;8401.96
2019-01-27T05:30:00+01:00;PT15M;8407.67
2019-01-27T05:15:00+01:00;PT15M;8375.58
2019-01-27T05:00:00+01:00;PT15M;8340.88
2019-01-27T04:45:00+01:00;PT15M;8220.55
2019-01-27T04:30:00+01:00;PT15M;8197.92
2019-01-27T04:15:00+01:00;PT15M;8448.07
2019-01-27T04:00:00+01:00;PT15M;8380.96
2019-01-27T03:45:00+01:00;PT15M;8361.34
2019-01-27T03:30:00+01:00;PT15M;8321.92
2019-01-27T03:15:00+01:00;PT15M;8365.75
2019-01-27T03:00:00+01:00;PT15M;8562.59
2019-01-27T02:45:00+01:00;PT15M;8604.0
2019-01-27T02:30:00+01:00;PT15M;8669.38
2019-01-27T02:15:00+01:00;PT15M;8744.39
2019-01-27T02:00:00+01:00;PT15M;8813.79
2019-01-27T01:45:00+01:00;PT15M;8837.53
2019-01-27T01:30:00+01:00;PT15M;8916.67
2019-01-27T01:15:00+01:00;PT15M;9126.35
2019-01-27T01:00:00+01:00;PT15M;9176.81
2019-01-27T00:45:00+01:00;PT15M;9244.21
2019-01-27T00:30:00+01:00;PT15M;9456.68
2019-01-27T00:15:00+01:00;PT15M;9552.51
2019-01-27T00:00:00+01:00;PT15M;9604.93
2019-01-26T23:45:00+01:00;PT15M;9824.35
2019-01-26T23:30:00+01:00;PT15M;9971.49
2019-01-26T23:15:00+01:00;PT15M;10014.83
2019-01-26T23:00:00+01:00;PT15M;10034.99
2019-01-26T22:45:00+01:00;PT15M;9820.85
2019-01-26T22:30:00+01:00;PT15M;9829.42
2019-01-26T22:15:00+01:00;PT15M;9906.57
2019-01-26T22:00:00+01:00;PT15M;9748.38
2019-01-26T21:45:00+01:00;PT15M;9582.48
2019-01-26T21:30:00+01:00;PT15M;9702.53
2019-01-26T21:15:00+01:00;PT15M;9861.54
2019-01-26T21:00:00+01:00;PT15M;9927.74
2019-01-26T20:45:00+01:00;PT15M;10044.81
2019-01-26T20:30:00+01:00;PT15M;10208.87
2019-01-26T20:15:00+01:00;PT15M;10282.65
2019-01-26T20:00:00+01:00;PT15M;10340.23
2019-01-26T19:45:00+01:00;PT15M;10575.48
2019-01-26T19:30:00+01:00;PT15M;10684.8
2019-01-26T19:15:00+01:00;PT15M;10772.35
2019-01-26T19:00:00+01:00;PT15M;10875.16
2019-01-26T18:45:00+01:00;PT15M;11026.2
2019-01-26T18:30:00+01:00;PT15M;11080.76
2019-01-26T18:15:00+01:00;PT15M;11216.06
2019-01-26T18:00:00+01:00;PT15M;11137.31
2019-01-26T17:45:00+01:00;PT15M;11313.16
2019-01-26T17:30:00+01:00;PT15M;11099.26
2019-01-26T17:15:00+01:00;PT15M;10864.51
2019-01-26T17:00:00+01:00;PT15M;10706.93
2019-01-26T16:45:00+01:00;PT15M;10725.75
2019-01-26T16:30:00+01:00;PT15M;10648.27
2019-01-26T16:15:00+01:00;PT15M;10685.86
2019-01-26T16:00:00+01:00;PT15M;10690.48
2019-01-26T15:45:00+01:00;PT15M;10589.75
2019-01-26T15:30:00+01:00;PT15M;10540.63
2019-01-26T15:15:00+01:00;PT15M;10593.88
2019-01-26T15:00:00+01:00;PT15M;10623.53
2019-01-26T14:45:00+01:00;PT15M;10620.51
