Datetime;Resolution code;Region;Measured & upscaled;Most recent forecast;Day Ahead 11AM Forecast;Day-ahead 6PM forecast;Week-ahead forecast;Monitored capacity;Load factor
2022-06-18T23:45:00+02:00;PT15M;Walloon-Brabant;0.0;0.0;0.0;0.0;0.0;122.48;0.0
2022-06-18T23:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;1129.31;0.0
2022-06-18T23:45:00+02:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;6004.92;0.0
2022-06-18T23:45:00+02:00;PT15M;Brussels;0.0;0.0;0.0;0.0;0.0;128.47;0.0
2022-06-18T23:45:00+02:00;PT15M;Liège;0.0;0.0;0.0;0.0;0.0;634.93;0.0
2022-06-18T23:45:00+02:00;PT15M;Limburg;0.0;0.0;0.0;0.0;0.0;624.64;0.0
2022-06-18T23:45:00+02:00;PT15M;West-Flanders;0.0;0.0;0.0;0.0;0.0;944.04;0.0
2022-06-18T23:45:00+02:00;PT15M;Hainaut;0.0;0.0;0.0;0.0;0.0;431.13;0.0
2022-06-18T23:45:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T23:45:00+02:00;PT15M;East-Flanders;0.0;0.0;0.0;0.0;0.0;1127.04;0.0
2022-06-18T23:30:00+02:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4339.61;0.0
2022-06-18T23:30:00+02:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;6004.92;0.0
2022-06-18T23:30:00+02:00;PT15M;Namur;0.0;0.0;0.0;0.0;0.0;195.15;0.0
2022-06-18T23:30:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T23:30:00+02:00;PT15M;West-Flanders;0.0;0.0;0.0;0.0;0.0;944.04;0.0
2022-06-18T23:30:00+02:00;PT15M;Flemish-Brabant;0.0;0.0;0.0;0.0;0.0;514.58;0.0
2022-06-18T23:30:00+02:00;PT15M;East-Flanders;0.0;0.0;0.0;0.0;0.0;1127.04;0.0
2022-06-18T23:30:00+02:00;PT15M;Liège;0.0;0.0;0.0;0.0;0.0;634.93;0.0
2022-06-18T23:30:00+02:00;PT15M;Wallonia;0.0;0.0;0.0;0.0;0.0;1536.84;0.0
2022-06-18T23:30:00+02:00;PT15M;Brussels;0.0;0.0;0.0;0.0;0.0;128.47;0.0
2022-06-18T23:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;1129.31;0.0
2022-06-18T23:30:00+02:00;PT15M;Walloon-Brabant;0.0;0.0;0.0;0.0;0.0;122.48;0.0
2022-06-18T23:30:00+02:00;PT15M;Hainaut;0.0;0.0;0.0;0.0;0.0;431.13;0.0
2022-06-18T23:30:00+02:00;PT15M;Limburg;0.0;0.0;0.0;0.0;0.0;624.64;0.0
2022-06-18T23:15:00+02:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4339.61;0.0
2022-06-18T23:15:00+02:00;PT15M;Limburg;0.0;0.0;0.0;0.0;0.0;624.64;0.0
2022-06-18T23:15:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T23:15:00+02:00;PT15M;West-Flanders;0.0;0.0;0.0;0.0;0.0;944.04;0.0
2022-06-18T23:15:00+02:00;PT15M;Brussels;0.0;0.0;0.0;0.0;0.0;128.47;0.0
2022-06-18T23:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;1129.31;0.0
2022-06-18T23:15:00+02:00;PT15M;Liège;0.0;0.0;0.0;0.0;0.0;634.93;0.0
2022-06-18T23:15:00+02:00;PT15M;Flemish-Brabant;0.0;0.0;0.0;0.0;0.0;514.58;0.0
2022-06-18T23:15:00+02:00;PT15M;Walloon-Brabant;0.0;0.0;0.0;0.0;0.0;122.48;0.0
2022-06-18T23:15:00+02:00;PT15M;Namur;0.0;0.0;0.0;0.0;0.0;195.15;0.0
2022-06-18T23:15:00+02:00;PT15M;Wallonia;0.0;0.0;0.0;0.0;0.0;1536.84;0.0
2022-06-18T23:15:00+02:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;6004.92;0.0
2022-06-18T23:15:00+02:00;PT15M;Hainaut;0.0;0.0;0.0;0.0;0.0;431.13;0.0
2022-06-18T23:15:00+02:00;PT15M;East-Flanders;0.0;0.0;0.0;0.0;0.0;1127.04;0.0
2022-06-18T23:00:00+02:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;6004.92;0.0
2022-06-18T23:00:00+02:00;PT15M;Wallonia;0.0;0.0;0.0;0.0;0.0;1536.84;0.0
2022-06-18T23:00:00+02:00;PT15M;Namur;0.0;0.0;0.0;0.0;0.0;195.15;0.0
2022-06-18T23:00:00+02:00;PT15M;Limburg;0.0;0.0;0.0;0.0;0.0;624.64;0.0
2022-06-18T23:00:00+02:00;PT15M;Walloon-Brabant;0.0;0.0;0.0;0.0;0.0;122.48;0.0
2022-06-18T23:00:00+02:00;PT15M;Brussels;0.0;0.0;0.0;0.0;0.0;128.47;0.0
2022-06-18T23:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;1129.31;0.0
2022-06-18T23:00:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T23:00:00+02:00;PT15M;East-Flanders;0.0;0.0;0.0;0.0;0.0;1127.04;0.0
2022-06-18T23:00:00+02:00;PT15M;Hainaut;0.0;0.0;0.0;0.0;0.0;431.13;0.0
2022-06-18T23:00:00+02:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4339.61;0.0
2022-06-18T23:00:00+02:00;PT15M;Flemish-Brabant;0.0;0.0;0.0;0.0;0.0;514.58;0.0
2022-06-18T23:00:00+02:00;PT15M;West-Flanders;0.0;0.0;0.0;0.0;0.0;944.04;0.0
2022-06-18T23:00:00+02:00;PT15M;Liège;0.0;0.0;0.0;0.0;0.0;634.93;0.0
2022-06-18T22:45:00+02:00;PT15M;Namur;0.0;0.0;0.0;0.0;0.0;195.15;0.0
2022-06-18T22:45:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T22:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;1129.31;0.0
2022-06-18T22:45:00+02:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;6004.92;0.0
2022-06-18T22:45:00+02:00;PT15M;Flemish-Brabant;0.0;0.0;0.0;0.0;0.0;514.58;0.0
2022-06-18T22:45:00+02:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4339.61;0.0
2022-06-18T22:45:00+02:00;PT15M;Limburg;0.0;0.0;0.0;0.0;0.0;624.64;0.0
2022-06-18T22:45:00+02:00;PT15M;West-Flanders;0.0;0.0;0.0;0.0;0.0;944.04;0.0
2022-06-18T22:45:00+02:00;PT15M;Brussels;0.0;0.0;0.0;0.0;0.0;128.47;0.0
2022-06-18T22:45:00+02:00;PT15M;Wallonia;0.0;0.0;0.0;0.0;0.0;1536.84;0.0
2022-06-18T22:45:00+02:00;PT15M;Hainaut;0.0;0.0;0.0;0.0;0.0;431.13;0.0
2022-06-18T22:45:00+02:00;PT15M;Walloon-Brabant;0.0;0.0;0.0;0.0;0.0;122.48;0.0
2022-06-18T22:45:00+02:00;PT15M;East-Flanders;0.0;0.0;0.0;0.0;0.0;1127.04;0.0
2022-06-18T22:45:00+02:00;PT15M;Liège;0.0;0.0;0.0;0.0;0.0;634.93;0.0
2022-06-18T22:30:00+02:00;PT15M;Namur;0.0;0.0;0.0;0.0;0.0;195.15;0.0
2022-06-18T22:30:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T22:30:00+02:00;PT15M;West-Flanders;0.0;0.0;0.0;0.0;0.0;944.04;0.0
2022-06-18T22:30:00+02:00;PT15M;Flemish-Brabant;0.0;0.0;0.0;0.0;0.0;514.58;0.0
2022-06-18T22:30:00+02:00;PT15M;Walloon-Brabant;0.0;0.0;0.0;0.0;0.0;122.48;0.0
2022-06-18T22:30:00+02:00;PT15M;Hainaut;0.0;0.0;0.0;0.0;0.0;431.13;0.0
2022-06-18T22:30:00+02:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;6004.92;0.0
2022-06-18T22:30:00+02:00;PT15M;Brussels;0.0;0.0;0.0;0.0;0.0;128.47;0.0
2022-06-18T22:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;1129.31;0.0
2022-06-18T22:30:00+02:00;PT15M;Liège;0.0;0.0;0.0;0.0;0.0;634.93;0.0
2022-06-18T22:30:00+02:00;PT15M;East-Flanders;0.0;0.0;0.0;0.0;0.0;1127.04;0.0
2022-06-18T22:30:00+02:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4339.61;0.0
2022-06-18T22:30:00+02:00;PT15M;Wallonia;0.0;0.0;0.0;0.0;0.0;1536.84;0.0
2022-06-18T22:30:00+02:00;PT15M;Limburg;0.0;0.0;0.0;0.0;0.0;624.64;0.0
2022-06-18T22:15:00+02:00;PT15M;Namur;0.0;0.0;0.0;0.0;0.0;195.15;0.0
2022-06-18T22:15:00+02:00;PT15M;Liège;0.0;0.0;0.0;0.0;0.0;634.93;0.0
2022-06-18T22:15:00+02:00;PT15M;East-Flanders;0.0;0.0;0.0;0.0;0.0;1127.04;0.0
2022-06-18T22:15:00+02:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;6004.92;0.0
2022-06-18T22:15:00+02:00;PT15M;Flemish-Brabant;0.0;0.0;0.0;0.0;0.0;514.58;0.0
2022-06-18T22:15:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T22:15:00+02:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4339.61;0.0
2022-06-18T22:15:00+02:00;PT15M;Limburg;0.0;0.0;0.0;0.0;0.0;624.64;0.0
2022-06-18T22:15:00+02:00;PT15M;West-Flanders;0.0;0.0;0.0;0.0;0.0;944.04;0.0
2022-06-18T22:15:00+02:00;PT15M;Brussels;0.0;0.0;0.0;0.0;0.0;128.47;0.0
2022-06-18T22:15:00+02:00;PT15M;Wallonia;0.0;0.0;0.0;0.0;0.0;1536.84;0.0
2022-06-18T22:15:00+02:00;PT15M;Hainaut;0.0;0.0;0.0;0.0;0.0;431.13;0.0
2022-06-18T22:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;1129.31;0.0
2022-06-18T22:15:00+02:00;PT15M;Walloon-Brabant;0.0;0.0;0.0;0.0;0.0;122.48;0.0
2022-06-18T22:00:00+02:00;PT15M;Flanders;0.0;0.0;0.0;0.0;0.0;4339.61;0.0
2022-06-18T22:00:00+02:00;PT15M;Wallonia;0.0;0.0;0.0;0.0;0.0;1536.84;0.0
2022-06-18T22:00:00+02:00;PT15M;Brussels;0.0;0.0;0.0;0.0;0.0;128.47;0.0
2022-06-18T22:00:00+02:00;PT15M;Namur;0.0;0.0;0.0;0.0;0.0;195.15;0.0
2022-06-18T22:00:00+02:00;PT15M;Limburg;0.0;0.0;0.0;0.0;0.0;624.64;0.0
2022-06-18T22:00:00+02:00;PT15M;Liège;0.0;0.0;0.0;0.0;0.0;634.93;0.0
2022-06-18T22:00:00+02:00;PT15M;Flemish-Brabant;0.0;0.0;0.0;0.0;0.0;514.58;0.0
2022-06-18T22:00:00+02:00;PT15M;Walloon-Brabant;0.0;0.0;0.0;0.0;0.0;122.48;0.0
2022-06-18T22:00:00+02:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;6004.92;0.0
2022-06-18T22:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;1129.31;0.0
2022-06-18T22:00:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T22:00:00+02:00;PT15M;East-Flanders;0.0;0.0;0.0;0.0;0.0;1127.04;0.0
2022-06-18T22:00:00+02:00;PT15M;West-Flanders;0.0;0.0;0.0;0.0;0.0;944.04;0.0
2022-06-18T22:00:00+02:00;PT15M;Hainaut;0.0;0.0;0.0;0.0;0.0;431.13;0.0
2022-06-18T21:45:00+02:00;PT15M;Wallonia;0.0;0.96;0.0;0.0;0.77;1536.84;0.0
2022-06-18T21:45:00+02:00;PT15M;Limburg;0.0;0.46;0.0;0.0;0.36;624.64;0.0
2022-06-18T21:45:00+02:00;PT15M;Hainaut;0.0;0.58;0.0;0.0;0.47;431.13;0.0
2022-06-18T21:45:00+02:00;PT15M;Belgium;0.0;8.11;0.0;0.0;6.49;6004.92;0.0
2022-06-18T21:45:00+02:00;PT15M;Walloon-Brabant;0.0;0.13;0.0;0.0;0.11;122.48;0.0
2022-06-18T21:45:00+02:00;PT15M;Namur;0.0;0.12;0.0;0.0;0.09;195.15;0.0
2022-06-18T21:45:00+02:00;PT15M;Flanders;0.0;6.98;0.0;0.0;5.59;4339.61;0.0
2022-06-18T21:45:00+02:00;PT15M;Brussels;0.0;0.18;0.0;0.0;0.14;128.47;0.0
2022-06-18T21:45:00+02:00;PT15M;Antwerp;0.0;1.69;0.0;0.0;1.26;1129.31;0.0
2022-06-18T21:45:00+02:00;PT15M;Flemish-Brabant;0.0;0.65;0.0;0.0;0.51;514.58;0.0
2022-06-18T21:45:00+02:00;PT15M;Luxembourg;0.0;0.0;0.0;0.0;0.0;153.14;0.0
2022-06-18T21:45:00+02:00;PT15M;East-Flanders;0.0;2.08;0.0;0.0;1.67;1127.04;0.0
2022-06-18T21:45:00+02:00;PT15M;West-Flanders;0.0;2.09;0.0;0.0;1.78;944.04;0.0
2022-06-18T21:45:00+02:00;PT15M;Liège;0.0;0.12;0.0;0.0;0.1;634.93;0.0
2022-06-18T21:30:00+02:00;PT15M;Belgium;0.0;36.33;0.0;0.0;28.51;6004.92;0.0
2022-06-18T21:30:00+02:00;PT15M;Flanders;0.0;28.55;0.0;0.0;22.29;4339.61;0.0
2022-06-18T21:30:00+02:00;PT15M;Brussels;0.0;0.79;0.0;0.0;0.59;128.47;0.0
2022-06-18T21:30:00+02:00;PT15M;Luxembourg;0.0;0.46;0.0;0.0;0.4;153.14;0.0
2022-06-18T21:30:00+02:00;PT15M;Walloon-Brabant;0.0;0.67;0.0;0.0;0.52;122.48;0.0
2022-06-18T21:30:00+02:00;PT15M;Hainaut;0.0;2.55;0.0;0.0;2.03;431.13;0.0
2022-06-18T21:30:00+02:00;PT15M;Namur;0.0;0.92;0.0;0.0;0.73;195.15;0.0
2022-06-18T21:30:00+02:00;PT15M;East-Flanders;0.0;7.92;0.0;0.0;6.24;1127.04;0.0
2022-06-18T21:30:00+02:00;PT15M;Wallonia;0.0;6.99;0.0;0.0;5.63;1536.84;0.0
2022-06-18T21:30:00+02:00;PT15M;West-Flanders;0.0;7.17;0.0;0.0;5.89;944.04;0.0
2022-06-18T21:30:00+02:00;PT15M;Antwerp;0.0;7.35;0.0;0.0;5.41;1129.31;0.0
2022-06-18T21:30:00+02:00;PT15M;Flemish-Brabant;0.0;3.07;0.0;0.0;2.37;514.58;0.0
2022-06-18T21:30:00+02:00;PT15M;Limburg;0.0;3.03;0.0;0.0;2.39;624.64;0.0
2022-06-18T21:30:00+02:00;PT15M;Liège;0.0;2.4;0.0;0.0;1.95;634.93;0.0
2022-06-18T21:15:00+02:00;PT15M;Namur;0.0;2.33;0.0;0.0;1.9;195.15;0.0
2022-06-18T21:15:00+02:00;PT15M;Luxembourg;0.0;1.46;0.0;0.0;1.34;153.14;0.0
2022-06-18T21:15:00+02:00;PT15M;West-Flanders;0.0;13.75;0.0;0.0;11.13;944.04;0.0
2022-06-18T21:15:00+02:00;PT15M;Flemish-Brabant;0.0;6.75;0.0;0.0;5.24;514.58;0.0
2022-06-18T21:15:00+02:00;PT15M;East-Flanders;0.0;15.99;0.0;0.0;12.55;1127.04;0.0
2022-06-18T21:15:00+02:00;PT15M;Hainaut;0.0;5.42;0.0;0.0;4.34;431.13;0.0
2022-06-18T21:15:00+02:00;PT15M;Antwerp;0.0;15.61;0.0;0.0;11.58;1129.31;0.0
2022-06-18T21:15:00+02:00;PT15M;Liège;0.0;6.82;0.0;0.0;5.79;634.93;0.0
2022-06-18T21:15:00+02:00;PT15M;Walloon-Brabant;0.0;1.51;0.0;0.0;1.18;122.48;0.0
2022-06-18T21:15:00+02:00;PT15M;Flanders;0.0;59.52;0.0;0.0;46.53;4339.61;0.0
2022-06-18T21:15:00+02:00;PT15M;Belgium;0.0;78.76;0.0;0.0;62.35;6004.92;0.0
2022-06-18T21:15:00+02:00;PT15M;Brussels;0.0;1.7;0.0;0.0;1.27;128.47;0.0
2022-06-18T21:15:00+02:00;PT15M;Wallonia;0.0;17.53;0.0;0.0;14.55;1536.84;0.0
2022-06-18T21:15:00+02:00;PT15M;Limburg;0.0;7.42;0.0;0.0;6.02;624.64;0.0
2022-06-18T21:00:00+02:00;PT15M;Belgium;0.0;128.65;0.0;0.0;101.78;6004.92;0.0
2022-06-18T21:00:00+02:00;PT15M;Brussels;0.0;2.75;0.0;0.0;2.03;128.47;0.0
2022-06-18T21:00:00+02:00;PT15M;Limburg;0.0;12.28;0.0;0.0;10.29;624.64;0.0
2022-06-18T21:00:00+02:00;PT15M;Hainaut;0.0;8.69;0.0;0.0;6.96;431.13;0.0
2022-06-18T21:00:00+02:00;PT15M;Liège;0.0;11.49;0.0;0.0;10.34;634.93;0.0
2022-06-18T21:00:00+02:00;PT15M;Flemish-Brabant;0.0;10.92;0.0;0.0;8.52;514.58;0.0
2022-06-18T21:00:00+02:00;PT15M;Luxembourg;0.0;2.59;0.0;0.0;2.53;153.14;0.0
2022-06-18T21:00:00+02:00;PT15M;Namur;0.0;3.84;0.0;0.0;3.26;195.15;0.0
2022-06-18T21:00:00+02:00;PT15M;Flanders;0.0;96.87;0.0;0.0;74.75;4339.61;0.0
2022-06-18T21:00:00+02:00;PT15M;West-Flanders;0.0;22.48;0.0;0.0;17.39;944.04;0.0
2022-06-18T21:00:00+02:00;PT15M;Wallonia;0.0;29.04;0.0;0.0;25.0;1536.84;0.0
2022-06-18T21:00:00+02:00;PT15M;Antwerp;0.0;25.18;0.0;0.0;18.61;1129.31;0.0
2022-06-18T21:00:00+02:00;PT15M;Walloon-Brabant;0.0;2.43;0.0;0.0;1.92;122.48;0.0
2022-06-18T21:00:00+02:00;PT15M;East-Flanders;0.0;26.0;0.0;0.0;19.95;1127.04;0.0
2022-06-18T20:45:00+02:00;PT15M;Belgium;0.0;192.46;0.0;0.0;148.56;6004.92;0.0
2022-06-18T20:45:00+02:00;PT15M;West-Flanders;0.0;34.11;0.0;0.0;25.1;944.04;0.0
2022-06-18T20:45:00+02:00;PT15M;Flemish-Brabant;0.0;16.22;0.0;0.0;12.35;514.58;0.0
2022-06-18T20:45:00+02:00;PT15M;East-Flanders;0.0;39.23;0.0;0.0;29.05;1127.04;0.0
2022-06-18T20:45:00+02:00;PT15M;Antwerp;0.0;37.31;0.0;0.0;26.87;1129.31;0.0
2022-06-18T20:45:00+02:00;PT15M;Brussels;0.0;4.09;0.0;0.0;2.91;128.47;0.0
2022-06-18T20:45:00+02:00;PT15M;Luxembourg;0.0;3.91;0.0;0.0;3.92;153.14;0.0
2022-06-18T20:45:00+02:00;PT15M;Namur;0.0;5.69;0.0;0.0;4.78;195.15;0.0
2022-06-18T20:45:00+02:00;PT15M;Flanders;0.0;145.2;0.0;0.0;108.58;4339.61;0.0
2022-06-18T20:45:00+02:00;PT15M;Limburg;0.0;18.33;0.0;0.0;15.22;624.64;0.0
2022-06-18T20:45:00+02:00;PT15M;Wallonia;0.0;43.18;0.0;0.0;37.06;1536.84;0.0
2022-06-18T20:45:00+02:00;PT15M;Walloon-Brabant;0.0;3.61;0.0;0.0;2.77;122.48;0.0
2022-06-18T20:45:00+02:00;PT15M;Hainaut;0.0;12.97;0.0;0.0;10.07;431.13;0.0
2022-06-18T20:45:00+02:00;PT15M;Liège;0.0;17.01;0.0;0.0;15.51;634.93;0.0
2022-06-18T20:30:00+02:00;PT15M;Flanders;0.0;197.84;0.0;0.0;146.4;4339.61;0.0
2022-06-18T20:30:00+02:00;PT15M;Brussels;0.0;5.58;0.0;0.0;3.9;128.47;0.0
2022-06-18T20:30:00+02:00;PT15M;West-Flanders;0.0;46.27;0.0;0.0;33.61;944.04;0.0
2022-06-18T20:30:00+02:00;PT15M;Flemish-Brabant;0.0;22.08;0.0;0.0;16.59;514.58;0.0
2022-06-18T20:30:00+02:00;PT15M;Walloon-Brabant;0.0;4.94;0.0;0.0;3.71;122.48;0.0
2022-06-18T20:30:00+02:00;PT15M;Namur;0.0;7.77;0.0;0.0;6.5;195.15;0.0
2022-06-18T20:30:00+02:00;PT15M;East-Flanders;0.0;53.61;0.0;0.0;39.23;1127.04;0.0
2022-06-18T20:30:00+02:00;PT15M;Wallonia;0.0;59.16;0.0;0.0;50.68;1536.84;0.0
2022-06-18T20:30:00+02:00;PT15M;Hainaut;0.0;17.66;0.0;0.0;13.42;431.13;0.0
2022-06-18T20:30:00+02:00;PT15M;Belgium;0.0;262.59;0.0;0.0;200.98;6004.92;0.0
2022-06-18T20:30:00+02:00;PT15M;Antwerp;0.0;50.57;0.0;0.0;36.02;1129.31;0.0
2022-06-18T20:30:00+02:00;PT15M;Luxembourg;0.0;5.46;0.0;0.0;5.54;153.14;0.0
2022-06-18T20:30:00+02:00;PT15M;Limburg;0.0;25.31;0.0;0.0;20.95;624.64;0.0
2022-06-18T20:30:00+02:00;PT15M;Liège;0.0;23.34;0.0;0.0;21.51;634.93;0.0
2022-06-18T20:15:00+02:00;PT15M;Belgium;0.0;330.16;0.0;0.0;255.91;6004.92;0.0
2022-06-18T20:15:00+02:00;PT15M;Flanders;0.0;248.36;0.0;0.0;185.16;4339.61;0.0
2022-06-18T20:15:00+02:00;PT15M;Namur;0.0;9.77;0.0;0.0;8.55;195.15;0.0
2022-06-18T20:15:00+02:00;PT15M;West-Flanders;0.0;57.77;0.0;0.0;41.7;944.04;0.0
2022-06-18T20:15:00+02:00;PT15M;East-Flanders;0.0;67.44;0.0;0.0;49.18;1127.04;0.0
2022-06-18T20:15:00+02:00;PT15M;Liège;0.0;29.67;0.0;0.0;28.07;634.93;0.0
2022-06-18T20:15:00+02:00;PT15M;Flemish-Brabant;0.0;27.63;0.0;0.0;21.19;514.58;0.0
2022-06-18T20:15:00+02:00;PT15M;Luxembourg;0.0;7.01;0.0;0.0;7.36;153.14;0.0
2022-06-18T20:15:00+02:00;PT15M;Wallonia;0.0;74.8;0.0;0.0;65.79;1536.84;0.0
2022-06-18T20:15:00+02:00;PT15M;Brussels;0.0;7.0;0.0;0.0;4.95;128.47;0.0
2022-06-18T20:15:00+02:00;PT15M;Hainaut;0.0;22.14;0.0;0.0;17.02;431.13;0.0
2022-06-18T20:15:00+02:00;PT15M;Antwerp;0.0;63.24;0.0;0.0;45.93;1129.31;0.0
2022-06-18T20:15:00+02:00;PT15M;Walloon-Brabant;0.0;6.21;0.0;0.0;4.8;122.48;0.0
2022-06-18T20:15:00+02:00;PT15M;Limburg;0.0;32.28;0.0;0.0;27.17;624.64;0.0
2022-06-18T20:00:00+02:00;PT15M;Flanders;0.0;304.72;0.0;0.0;226.48;4339.61;0.0
2022-06-18T20:00:00+02:00;PT15M;Namur;0.0;12.03;0.0;0.0;11.0;195.15;0.0
2022-06-18T20:00:00+02:00;PT15M;Liège;0.0;36.41;0.0;0.0;34.6;634.93;0.0
2022-06-18T20:00:00+02:00;PT15M;Luxembourg;0.0;8.54;0.0;0.0;9.23;153.14;0.0
2022-06-18T20:00:00+02:00;PT15M;East-Flanders;0.0;83.19;0.0;0.0;59.57;1127.04;0.0
2022-06-18T20:00:00+02:00;PT15M;Brussels;0.0;8.53;0.0;0.0;6.12;128.47;0.0
2022-06-18T20:00:00+02:00;PT15M;Flemish-Brabant;0.0;33.74;0.0;0.0;26.26;514.58;0.0
2022-06-18T20:00:00+02:00;PT15M;Walloon-Brabant;0.0;7.64;0.0;0.0;6.12;122.48;0.0
2022-06-18T20:00:00+02:00;PT15M;Wallonia;0.0;92.05;0.0;0.0;82.3;1536.84;0.0
2022-06-18T20:00:00+02:00;PT15M;Limburg;0.0;39.61;0.0;0.0;33.24;624.64;0.0
2022-06-18T20:00:00+02:00;PT15M;Hainaut;0.0;27.43;0.0;0.0;21.36;431.13;0.0
2022-06-18T20:00:00+02:00;PT15M;Belgium;0.0;405.3;0.0;0.0;314.89;6004.92;0.0
2022-06-18T20:00:00+02:00;PT15M;Antwerp;0.0;76.88;0.0;0.0;56.67;1129.31;0.0
2022-06-18T20:00:00+02:00;PT15M;West-Flanders;0.0;71.3;0.0;0.0;50.73;944.04;0.0
2022-06-18T19:45:00+02:00;PT15M;Flanders;0.0;381.79;0.0;0.0;278.63;4339.61;0.0
2022-06-18T19:45:00+02:00;PT15M;Brussels;0.0;10.8;0.0;0.0;7.79;128.47;0.0
2022-06-18T19:45:00+02:00;PT15M;Namur;0.0;15.3;0.0;0.0;14.05;195.15;0.0
2022-06-18T19:45:00+02:00;PT15M;Luxembourg;0.0;10.83;0.0;0.0;11.42;153.14;0.0
2022-06-18T19:45:00+02:00;PT15M;Flemish-Brabant;0.0;42.76;0.0;0.0;33.19;514.58;0.0
2022-06-18T19:45:00+02:00;PT15M;East-Flanders;0.0;103.68;0.0;0.0;72.08;1127.04;0.0
2022-06-18T19:45:00+02:00;PT15M;Belgium;0.0;509.91;0.0;0.0;389.73;6004.92;0.0
2022-06-18T19:45:00+02:00;PT15M;Liège;0.0;46.39;0.0;0.0;42.3;634.93;0.0
2022-06-18T19:45:00+02:00;PT15M;Walloon-Brabant;0.0;9.73;0.0;0.0;7.97;122.48;0.0
2022-06-18T19:45:00+02:00;PT15M;Wallonia;0.0;117.31;0.0;0.0;103.31;1536.84;0.0
2022-06-18T19:45:00+02:00;PT15M;Limburg;0.0;49.56;0.0;0.0;40.0;624.64;0.0
2022-06-18T19:45:00+02:00;PT15M;West-Flanders;0.0;88.91;0.0;0.0;62.21;944.04;0.0
2022-06-18T19:45:00+02:00;PT15M;Hainaut;0.0;35.06;0.0;0.0;27.57;431.13;0.0
2022-06-18T19:45:00+02:00;PT15M;Antwerp;0.0;96.88;0.0;0.0;71.15;1129.31;0.0
2022-06-18T19:30:00+02:00;PT15M;Flanders;0.0;488.25;0.0;0.0;348.92;4339.61;0.0
2022-06-18T19:30:00+02:00;PT15M;Wallonia;0.0;154.72;0.0;0.0;131.35;1536.84;0.0
2022-06-18T19:30:00+02:00;PT15M;Belgium;0.0;657.0;0.0;0.0;490.44;6004.92;0.0
2022-06-18T19:30:00+02:00;PT15M;Brussels;0.0;14.04;0.0;0.0;10.17;128.47;0.0
2022-06-18T19:30:00+02:00;PT15M;Flemish-Brabant;0.0;55.65;0.0;0.0;42.73;514.58;0.0
2022-06-18T19:30:00+02:00;PT15M;Antwerp;0.0;125.63;0.0;0.0;91.2;1129.31;0.0
2022-06-18T19:30:00+02:00;PT15M;Liège;0.0;61.83;0.0;0.0;52.3;634.93;0.0
2022-06-18T19:30:00+02:00;PT15M;Walloon-Brabant;0.0;12.67;0.0;0.0;10.52;122.48;0.0
2022-06-18T19:30:00+02:00;PT15M;Luxembourg;0.0;14.48;0.0;0.0;14.3;153.14;0.0
2022-06-18T19:30:00+02:00;PT15M;Namur;0.0;20.15;0.0;0.0;18.13;195.15;0.0
2022-06-18T19:30:00+02:00;PT15M;Limburg;0.0;64.14;0.0;0.0;48.87;624.64;0.0
2022-06-18T19:30:00+02:00;PT15M;Hainaut;0.0;45.59;0.0;0.0;36.1;431.13;0.0
